TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName,
789,10/17/2017 8:21:18 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/17/2017 8:02:08 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/17/2017 7:59:23 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
789,10/17/2017 7:47:42 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
789,10/17/2017 7:43:33 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
789,10/17/2017 7:40:54 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/17/2017 7:24:33 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
789,10/17/2017 7:20:03 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
789,10/17/2017 7:16:01 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/17/2017 7:15:00 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/17/2017 7:09:37 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
789,10/17/2017 6:33:03 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
789,10/17/2017 6:26:15 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/17/2017 6:25:15 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/17/2017 6:19:51 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
789,10/17/2017 6:17:51 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/17/2017 6:16:54 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/17/2017 6:08:10 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
789,10/17/2017 6:05:25 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
789,10/17/2017 6:01:22 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/17/2017 6:00:22 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 9:23:53 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 9:11:11 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
789,10/16/2017 8:59:00 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 8:29:22 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 7:19:30 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 7:05:04 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
789,10/16/2017 6:49:52 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 6:48:54 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 6:41:56 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
789,10/16/2017 5:59:09 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 5:47:40 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
789,10/16/2017 5:46:17 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 5:42:37 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 5:39:59 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 1:24:49 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 1:23:52 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 1:12:23 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
789,10/16/2017 1:07:20 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 1:01:56 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
789,10/16/2017 12:52:00 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
789,10/16/2017 12:10:11 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 11:57:45 AM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
789,10/16/2017 11:28:50 AM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/16/2017 11:27:49 AM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 11:25:11 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 10:55:33 AM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 10:45:52 AM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
789,10/16/2017 10:39:04 AM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
789,10/16/2017 10:38:04 AM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
789,10/16/2017 10:35:26 AM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
789,10/16/2017 10:30:40 AM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
789,10/16/2017 10:29:43 AM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
