TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName,
790,10/17/2017 11:58:45 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:57:47 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:50:48 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 11:49:04 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:46:18 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:44:55 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:42:16 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 11:41:15 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:38:37 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:35:52 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:25:55 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 11:24:11 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:21:25 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:20:02 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:17:22 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 11:16:22 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:13:44 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:10:58 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 11:08:01 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 11:01:02 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 10:59:17 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:56:32 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:55:09 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:52:29 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 10:51:29 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:48:51 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:46:05 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:43:08 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:36:09 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 10:34:24 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:31:38 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:30:15 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:27:36 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 10:26:36 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:23:57 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:21:12 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:19:12 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:18:14 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:09:31 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 10:06:45 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:05:22 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 10:02:43 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 10:01:43 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 9:56:18 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:44:38 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 9:41:52 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:40:29 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:37:49 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 9:36:49 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 9:34:11 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:31:25 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:29:26 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:28:28 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 9:21:29 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 9:16:59 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:12:56 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 9:11:56 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 9:09:18 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:06:32 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:04:32 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 9:03:35 PM,J&J Guide To Baby Milestones 1 Month,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 8:56:36 PM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West and North,IAP TV,
790,10/17/2017 8:54:52 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 8:52:06 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:50:43 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:48:03 PM,Travelling With Kids,EC-TWK-PT-E-1017,West and North,IAP TV,
790,10/17/2017 8:47:03 PM,J&J How To Bathe Your Newborn,BC-JAJ-CH-E-1017,West and North,IAP TV,
790,10/17/2017 8:41:39 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:39:39 PM,Marico Saffola Brand Linked Cheese Balls,BC-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:29:58 PM,Furball 3 - Immunity - New,EC-F3I-CH-E-1017,West and North,IAP TV,
790,10/17/2017 8:27:13 PM,Recipe - Moong Sprout Dosa,EC-MSD-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:25:49 PM,Marico Saffola Branded Mushroom,BL-SAF-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:19:32 PM,Recipe - Apple Ragi Porridge,EC-RARP-CN-E-1017,West and North,IAP TV,
790,10/17/2017 8:16:46 PM,Recipe - Peach And Apple  Rice,EC-PAR-CN-E-1017,West and North,IAP TV,
