TokenId,DateTime,Title,ArtistName,PlaylistName,CategoryName
995,8/18/2017 12:12:21 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
995,8/18/2017 12:12:03 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
995,8/18/2017 12:10:22 PM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
995,8/18/2017 12:10:04 PM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
995,8/18/2017 12:05:12 PM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
995,8/18/2017 12:03:34 PM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
995,8/18/2017 12:02:04 PM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
995,8/18/2017 12:02:01 PM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:58:47 AM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
995,8/18/2017 11:58:30 AM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:34:15 AM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
995,8/18/2017 11:33:02 AM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
995,8/18/2017 11:31:36 AM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
995,8/18/2017 11:31:33 AM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:31:02 AM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV
995,8/18/2017 11:27:30 AM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
995,8/18/2017 11:25:51 AM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
995,8/18/2017 11:24:21 AM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
995,8/18/2017 11:24:19 AM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:21:05 AM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
995,8/18/2017 11:20:47 AM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:20:39 AM,WB Copyright,EC-COPY-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:20:32 AM,Disclaimer,EC-DISC-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:19:09 AM,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West & North,IAP TV
995,8/18/2017 11:19:06 AM,Wipe 9,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:18:25 AM,Public Service PMSMA - 2,EC-PS2-MH-H-0617,West & North,IAP TV
995,8/18/2017 11:16:37 AM,Hi Zindagi - SasameSeeds,EC-HZS-CN-E-0617,West & North,IAP TV
995,8/18/2017 11:15:29 AM,Neonatal Lullaby,EC-NL-CH-E-0617,West & North,IAP TV
995,8/18/2017 11:14:29 AM,Society Aunty,EC-SA-CN-H-0617,West & North,IAP TV
995,8/18/2017 11:14:26 AM,Wipe 8,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:10:19 AM,Time Table,EC-TT-GF-H-0617,West & North,IAP TV
995,8/18/2017 11:06:27 AM,Saath Saath 2 - Insurance,EC-SS2-WE-H-0617,West & North,IAP TV
995,8/18/2017 11:06:24 AM,Wipe 7,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 11:05:23 AM,Poshan - Boss,EC-POB-GN-H-0617,West & North,IAP TV
995,8/18/2017 11:04:23 AM,Exclusive Breastfeeding For Six Months,EC-EBS-CN-H-0617,West & North,IAP TV
995,8/18/2017 11:02:57 AM,Yolo - Palak,EC-YP-CN-H-0617,West & North,IAP TV
995,8/18/2017 11:01:15 AM,Hi Zindagi - Raagi,EC-HZR-CN-E-0617,West & North,IAP TV
995,8/18/2017 11:00:49 AM,Nail Biting,EC-NB-CH-E-0617,West & North,IAP TV
995,8/18/2017 10:59:07 AM,Cleanliness Tips,EC-CT-CH-E-0617,West & North,IAP TV
995,8/18/2017 10:58:25 AM,Public Service PMSMA - 1,EC-PS1-MH-H-0617,West & North,IAP TV
995,8/18/2017 10:58:22 AM,Wipe 6,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:44:56 AM,Saath Saath 1 - Going Back To Work,EC-SS1-WE-H-0617,West & North,IAP TV
995,8/18/2017 10:44:53 AM,Wipe 4,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:43:59 AM,Desk Exercise,EC-DE-GF-E-0617,West & North,IAP TV
995,8/18/2017 10:42:42 AM,Malnutrition Film,EC-MF-GN-E-0617,West & North,IAP TV
995,8/18/2017 10:41:11 AM,Family Cleaning,EC-FC-GH-E-0617,West & North,IAP TV
995,8/18/2017 10:39:05 AM,Sibling Rivalry,EC-SR-PT-E-0617,West & North,IAP TV
995,8/18/2017 10:39:03 AM,Wipe 3,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:37:36 AM,Vitamin D,EC-VD-CH-E-0617,West & North,IAP TV
995,8/18/2017 10:37:10 AM,Good Food Habits,EC-GFH-CN-E-0617,West & North,IAP TV
995,8/18/2017 10:35:57 AM,Outdoor Sports,EC-OS-GF-E-0617,West & North,IAP TV
995,8/18/2017 10:34:31 AM,Pregnant Lullaby,EC-PL-MN-E-0617,West & North,IAP TV
995,8/18/2017 10:34:29 AM,Wipe 2,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:33:58 AM,Brush Twice A Day,EC-BTAD-CH-E-0617,West & North,IAP TV
995,8/18/2017 10:30:25 AM,How To Say No,EC-HTSN-PT-H-0617,West & North,IAP TV
995,8/18/2017 10:28:47 AM,Yolo - Curd,EC-YC-CN-H-0617,West & North,IAP TV
995,8/18/2017 10:27:17 AM,Germ Mascot,EC-GM-GH-E-0617,West & North,IAP TV
995,8/18/2017 10:27:14 AM,Wipe 1,EC-WIPE-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:24:00 AM,Doctors Speak About IAP,EC-DS-GH-E-0617,West & North,IAP TV
995,8/18/2017 10:23:43 AM,Channel ID,EC-CHID-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:23:34 AM,WB Copyright,EC-COPY-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:23:28 AM,Disclaimer,EC-DISC-CP-E-0617,West & North,IAP TV
995,8/18/2017 10:22:04 AM,Furball 1 - Play With Kids,EC-F1P-PT-E-0617,West & North,IAP TV
995,8/18/2017 10:22:02 AM,Wipe 9,EC-WIPE-CP-E-0617,West & North,IAP TV
